coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,number_of_loss_order,average_profit,average_loss,profit_amounts,loss_amounts,avarage_pnl_per_month
xrp,682,19,16,13,4,2,2,19.8,-10.1,"""[13.51, 26.0]""","""[-19.8, -0.34]""",0.9
xrp,682,9,16,14,4,2,2,18.2,-13.2,"""[12.81, 23.66]""","""[-19.8, -6.69]""",0.4
xrp,682,17,16,15,3,2,1,12.8,-8.2,"""[4.64, 21.06]""","""[-8.16]""",0.8
xrp,682,10,16,16,3,2,1,12.1,-14.0,"""[4.64, 19.61]""","""[-14.03]""",0.4
xrp,682,1,16,17,3,2,1,8.9,-16.1,"""[4.64, 13.11]""","""[-16.11]""",0.1
xrp,682,28,16,18,2,1,1,45.6,-16.6,"""[45.64]""","""[-16.64]""",1.3
xrp,682,45,16,19,1,1,0,45.2,,"""[45.18]""","""[]""",2.0
xrp,682,20,16,20,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,16,21,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,16,22,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,16,23,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,16,24,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,-4,17,6,17,6,11,17.7,-10.1,"""[30.31, 7.39, 22.9, 6.61, 19.22, 19.7]""","""[-4.19, -13.74, -14.43, -12.92, -5.37, -22.08, -13.04, -5.69, -9.22, -3.52, -6.81]""",-0.2
xrp,682,-29,17,7,15,6,9,11.9,-11.2,"""[24.27, 4.79, 12.07, 4.5, 12.18, 13.43]""","""[-6.75, -17.29, -5.37, -22.08, -15.64, -6.73, -10.94, -6.61, -9.16]""",-1.3
xrp,682,25,17,8,9,6,3,8.1,-7.9,"""[10.63, 1.36, 9.69, 3.08, 10.67, 13.43]""","""[-10.48, -5.37, -7.98]""",1.1
xrp,682,2,17,9,9,5,4,7.5,-8.7,"""[9.71, 8.83, 0.13, 7.54, 11.27]""","""[-15.51, -8.46, -1.26, -9.4]""",0.1
xrp,682,-6,17,10,7,3,4,7.1,-6.8,"""[6.42, 7.31, 7.54]""","""[-10.19, -3.13, -3.01, -11.03]""",-0.3
xrp,682,7,17,11,5,2,3,17.9,-9.4,"""[6.42, 29.3]""","""[-16.81, -4.92, -6.38]""",0.3
xrp,682,-2,17,12,5,2,3,16.1,-11.6,"""[3.58, 28.55]""","""[-19.8, -8.73, -6.38]""",-0.1
xrp,682,18,17,13,4,2,2,19.4,-10.1,"""[15.22, 23.66]""","""[-19.8, -0.34]""",0.8
xrp,682,3,17,14,4,2,2,15.1,-13.2,"""[9.12, 21.06]""","""[-19.8, -6.69]""",0.2
xrp,682,13,17,15,3,2,1,13.8,-14.0,"""[7.93, 19.61]""","""[-14.03]""",0.6
xrp,682,3,17,16,3,2,1,8.9,-14.0,"""[4.64, 13.11]""","""[-14.03]""",0.2
xrp,682,0,17,17,3,2,1,7.7,-16.1,"""[4.64, 10.67]""","""[-16.11]""",-0.0
xrp,682,-2,17,18,3,2,1,7.1,-16.6,"""[3.59, 10.67]""","""[-16.64]""",-0.1
xrp,682,20,17,19,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,17,20,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,17,21,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,17,22,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,17,23,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,17,24,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,6,18,6,16,6,10,17.3,-9.7,"""[30.31, 7.39, 21.11, 6.61, 18.42, 19.7]""","""[-4.19, -13.74, -16.74, -2.86, -22.08, -10.27, -5.69, -9.22, -3.08, -9.16]""",0.3
xrp,682,-12,18,7,13,6,7,11.3,-11.5,"""[22.77, 3.35, 9.69, 3.08, 11.35, 17.64]""","""[-6.75, -17.29, -5.37, -22.08, -15.64, -6.73, -6.61]""",-0.6
xrp,682,18,18,8,9,6,3,7.1,-8.2,"""[10.54, 0.63, 9.69, 0.95, 7.54, 13.43]""","""[-10.48, -6.07, -7.98]""",0.8
xrp,682,-3,18,9,9,4,5,8.1,-7.3,"""[6.42, 7.31, 7.54, 11.27]""","""[-15.51, -9.27, -1.26, -0.86, -9.4]""",-0.2
xrp,682,-14,18,10,7,3,4,6.4,-8.5,"""[6.42, 7.31, 5.52]""","""[-15.74, -4.19, -3.18, -11.03]""",-0.7
xrp,682,5,18,11,5,2,3,17.9,-10.0,"""[6.42, 29.3]""","""[-16.81, -6.82, -6.38]""",0.3
xrp,682,21,18,12,4,3,1,13.8,-19.8,"""[2.58, 15.22, 23.66]""","""[-19.8]""",1.0
xrp,682,12,18,13,4,2,2,17.6,-11.5,"""[13.51, 21.7]""","""[-19.8, -3.12]""",0.5
xrp,682,-1,18,14,4,2,2,13.8,-14.5,"""[9.12, 18.49]""","""[-20.1, -8.95]""",-0.1
xrp,682,16,18,15,3,2,1,12.3,-8.2,"""[7.93, 16.58]""","""[-8.16]""",0.7
xrp,682,0,18,16,3,2,1,7.7,-16.1,"""[4.64, 10.67]""","""[-16.11]""",-0.0
xrp,682,-14,18,17,3,1,2,4.6,-9.4,"""[4.64]""","""[-16.11, -2.75]""",-0.6
xrp,682,-20,18,18,3,1,2,3.6,-12.0,"""[3.59]""","""[-21.31, -2.75]""",-0.9
xrp,682,20,18,19,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,18,20,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,18,21,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,18,22,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,18,23,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,18,24,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,-3,19,6,17,6,11,17.6,-9.9,"""[30.31, 7.39, 22.9, 6.61, 18.42, 19.7]""","""[-4.19, -17.29, -14.59, -12.92, -5.37, -13.73, -13.04, -5.69, -9.65, -3.08, -9.16]""",-0.1
xrp,682,-1,19,7,13,6,7,13.1,-11.5,"""[22.77, 3.35, 21.11, 3.08, 10.67, 17.64]""","""[-6.75, -17.29, -5.37, -22.08, -15.64, -8.17, -5.12]""",-0.1
xrp,682,17,19,8,9,6,3,7.1,-8.2,"""[10.54, 0.58, 9.69, 0.59, 7.54, 13.43]""","""[-10.48, -6.07, -7.98]""",0.8
xrp,682,-2,19,9,9,4,5,8.5,-7.4,"""[6.42, 8.83, 7.54, 11.27]""","""[-15.51, -9.27, -1.9, -0.86, -9.4]""",-0.1
xrp,682,-15,19,10,7,3,4,6.4,-8.7,"""[6.42, 7.31, 5.52]""","""[-16.41, -4.19, -3.01, -11.03]""",-0.7
xrp,682,-3,19,11,5,2,3,15.5,-11.6,"""[4.83, 26.16]""","""[-19.8, -8.73, -6.38]""",-0.2
xrp,682,16,19,12,4,2,2,18.5,-10.1,"""[15.22, 21.7]""","""[-19.8, -0.34]""",0.7
xrp,682,9,19,13,4,2,2,18.2,-13.2,"""[15.22, 21.23]""","""[-19.8, -6.69]""",0.4
xrp,682,19,19,14,3,2,1,13.2,-6.7,"""[9.12, 17.37]""","""[-6.69]""",0.9
xrp,682,4,19,15,3,2,1,9.3,-14.0,"""[7.93, 10.67]""","""[-14.03]""",0.2
xrp,682,-14,19,16,3,1,2,4.6,-9.4,"""[4.64]""","""[-16.11, -2.75]""",-0.6
xrp,682,-14,19,17,3,1,2,4.6,-9.4,"""[4.64]""","""[-16.11, -2.75]""",-0.6
xrp,682,-27,19,18,3,0,3,,-9.3,"""[]""","""[-21.86, -1.82, -4.08]""",-1.2
xrp,682,20,19,19,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,19,20,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,19,21,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,19,22,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,19,23,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,19,19,24,1,1,0,19.5,,"""[19.5]""","""[]""",0.9
xrp,682,6,20,6,16,6,10,16.6,-9.3,"""[30.31, 7.39, 22.9, 6.61, 12.63, 19.7]""","""[-4.19, -17.29, -12.92, -3.13, -13.73, -13.04, -5.69, -9.65, -3.87, -9.16]""",0.3
xrp,682,6,20,7,12,6,6,11.6,-10.5,"""[22.77, 3.35, 12.07, 3.08, 10.67, 17.64]""","""[-6.75, -5.37, -22.08, -15.64, -8.17, -5.12]""",0.3
xrp,682,15,20,8,9,5,4,8.2,-6.4,"""[9.71, 9.69, 0.59, 7.54, 13.43]""","""[-10.48, -6.07, -1.26, -7.98]""",0.7
xrp,682,-4,20,9,9,4,5,8.5,-7.7,"""[6.42, 8.83, 7.54, 11.27]""","""[-15.51, -9.27, -3.13, -0.86, -9.5]""",-0.2
xrp,682,-27,20,10,7,2,5,6.0,-7.9,"""[6.42, 5.52]""","""[-16.41, -4.61, -3.03, -4.04, -11.44]""",-1.2
xrp,682,-3,20,11,5,2,3,15.5,-11.6,"""[4.83, 26.16]""","""[-19.8, -8.73, -6.38]""",-0.2
xrp,682,16,20,12,4,2,2,18.5,-10.1,"""[15.22, 21.7]""","""[-19.8, -0.34]""",0.7
xrp,682,7,20,13,4,2,2,17.1,-13.2,"""[13.51, 20.6]""","""[-19.8, -6.69]""",0.3
xrp,682,18,20,14,3,2,1,13.1,-8.2,"""[9.12, 17.09]""","""[-8.16]""",0.8
xrp,682,1,20,15,3,2,1,7.7,-14.0,"""[4.64, 10.67]""","""[-14.03]""",0.1
xrp,682,-14,20,16,3,1,2,4.6,-9.4,"""[4.64]""","""[-16.11, -2.75]""",-0.6
xrp,682,-14,20,17,3,1,2,4.6,-9.4,"""[4.64]""","""[-16.11, -2.75]""",-0.6
xrp,682,-27,20,18,3,0,3,,-9.3,"""[]""","""[-21.86, -1.82, -4.08]""",-1.2
xrp,682,20,20,19,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,20,20,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,20,21,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,20,22,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,20,23,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,16,20,24,1,1,0,16.5,,"""[16.5]""","""[]""",0.7
xrp,682,-15,21,6,17,6,11,14.8,-9.5,"""[29.72, 6.82, 13.73, 6.61, 12.18, 19.7]""","""[-4.19, -17.29, -12.92, -2.94, -13.73, -13.04, -6.35, -9.22, -11.31, -4.42, -9.16]""",-0.7
xrp,682,3,21,7,12,6,6,11.6,-11.0,"""[22.77, 3.35, 12.07, 3.08, 10.67, 17.64]""","""[-6.75, -5.37, -22.08, -15.64, -8.17, -7.98]""",0.2
xrp,682,14,21,8,9,5,4,8.3,-6.7,"""[9.71, 9.69, 1.23, 7.54, 13.43]""","""[-10.48, -7.15, -1.26, -7.98]""",0.6
xrp,682,-5,21,9,9,4,5,8.3,-7.7,"""[6.42, 8.83, 7.54, 10.36]""","""[-15.51, -9.27, -2.33, -1.5, -9.86]""",-0.2
xrp,682,-10,21,10,6,2,4,6.0,-5.7,"""[6.42, 5.52]""","""[-10.9, -4.92, -3.03, -4.04]""",-0.5
xrp,682,-4,21,11,5,2,3,15.0,-11.6,"""[6.42, 23.66]""","""[-19.8, -8.73, -6.38]""",-0.2
xrp,682,16,21,12,4,2,2,18.5,-10.1,"""[15.22, 21.7]""","""[-19.8, -0.34]""",0.7
xrp,682,2,21,13,4,2,2,14.6,-13.2,"""[10.77, 18.49]""","""[-19.8, -6.69]""",0.1
xrp,682,13,21,14,3,2,1,12.4,-11.5,"""[9.12, 15.75]""","""[-11.48]""",0.6
xrp,682,2,21,15,3,2,1,9.3,-16.1,"""[7.93, 10.67]""","""[-16.11]""",0.1
xrp,682,-14,21,16,3,1,2,4.6,-9.4,"""[4.64]""","""[-16.11, -2.75]""",-0.6
xrp,682,-15,21,17,3,1,2,4.6,-10.1,"""[4.64]""","""[-16.11, -4.08]""",-0.7
xrp,682,-5,21,18,2,0,2,,-2.6,"""[]""","""[-1.08, -4.08]""",-0.2
xrp,682,20,21,19,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,21,20,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,21,21,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,21,22,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,19,21,23,1,1,0,19.5,,"""[19.5]""","""[]""",0.9
xrp,682,14,21,24,1,1,0,14.1,,"""[14.05]""","""[]""",0.6
xrp,682,-15,22,6,17,6,11,14.4,-9.3,"""[29.72, 6.82, 13.73, 5.17, 11.52, 19.7]""","""[-1.59, -13.74, -12.92, -2.94, -13.23, -13.04, -6.35, -9.22, -17.67, -3.99, -7.35]""",-0.7
xrp,682,0,22,7,12,6,6,11.0,-11.0,"""[22.77, 3.35, 12.07, 2.38, 7.54, 17.64]""","""[-6.75, -5.37, -22.08, -15.64, -8.3, -7.98]""",-0.0
xrp,682,-4,22,8,10,5,5,8.2,-9.1,"""[9.71, 9.69, 0.57, 7.54, 13.43]""","""[-10.48, -7.84, -17.95, -1.26, -7.98]""",-0.2
xrp,682,-7,22,9,9,4,5,7.8,-7.7,"""[6.42, 8.83, 5.52, 10.36]""","""[-13.87, -9.27, -1.9, -3.11, -10.27]""",-0.3
xrp,682,-15,22,10,6,2,4,5.0,-6.4,"""[6.42, 3.56]""","""[-11.35, -4.92, -3.03, -6.49]""",-0.7
xrp,682,-7,22,11,5,2,3,13.7,-11.6,"""[6.42, 21.06]""","""[-19.8, -8.73, -6.38]""",-0.3
xrp,682,13,22,12,4,2,2,17.0,-10.1,"""[15.22, 18.8]""","""[-19.8, -0.34]""",0.6
xrp,682,-2,22,13,4,2,2,11.9,-13.4,"""[10.77, 13.11]""","""[-20.1, -6.69]""",-0.1
xrp,682,8,22,14,3,2,1,9.9,-11.5,"""[9.12, 10.67]""","""[-11.48]""",0.4
xrp,682,-13,22,15,3,1,2,4.6,-9.1,"""[4.64]""","""[-14.03, -4.08]""",-0.6
xrp,682,-17,22,16,3,1,2,4.6,-10.8,"""[4.64]""","""[-16.11, -5.59]""",-0.8
xrp,682,-17,22,17,3,1,2,4.6,-11.1,"""[4.64]""","""[-16.11, -6.03]""",-0.8
xrp,682,20,22,18,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,22,19,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,22,20,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,22,21,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,22,22,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,17,22,23,1,1,0,17.4,,"""[17.42]""","""[]""",0.8
xrp,682,14,22,24,1,1,0,14.1,,"""[14.05]""","""[]""",0.6
xrp,682,-15,23,6,17,6,11,14.5,-9.3,"""[30.31, 6.82, 13.73, 5.17, 11.35, 19.7]""","""[-1.59, -13.74, -12.92, -2.94, -13.23, -13.04, -6.35, -9.65, -17.67, -3.87, -7.35]""",-0.7
xrp,682,-8,23,7,13,6,7,11.1,-10.7,"""[22.77, 3.35, 12.07, 2.38, 7.54, 18.51]""","""[-6.16, -5.37, -22.08, -15.64, -8.3, -6.52, -10.66]""",-0.4
xrp,682,12,23,8,9,5,4,8.2,-7.0,"""[9.71, 9.69, 0.57, 7.54, 13.43]""","""[-10.48, -7.84, -1.26, -8.44]""",0.6
xrp,682,1,23,9,8,4,4,7.4,-7.1,"""[6.42, 8.83, 5.52, 8.7]""","""[-13.87, -9.27, -2.09, -3.11]""",0.0
xrp,682,-23,23,10,6,2,4,5.0,-8.3,"""[6.42, 3.56]""","""[-16.81, -6.82, -3.03, -6.49]""",-1.0
xrp,682,-7,23,11,5,2,3,13.5,-11.6,"""[5.94, 21.06]""","""[-19.8, -8.73, -6.38]""",-0.3
xrp,682,9,23,12,4,2,2,16.5,-11.5,"""[15.22, 17.69]""","""[-19.8, -3.12]""",0.4
xrp,682,-5,23,13,4,2,2,10.7,-13.4,"""[9.12, 12.3]""","""[-20.1, -6.69]""",-0.2
xrp,682,0,23,14,3,1,2,8.4,-4.7,"""[8.45]""","""[-6.69, -2.75]""",-0.0
xrp,682,-15,23,15,3,1,2,4.6,-10.1,"""[4.64]""","""[-16.11, -4.08]""",-0.7
xrp,682,-17,23,16,3,1,2,4.6,-10.8,"""[4.64]""","""[-16.11, -5.59]""",-0.8
xrp,682,-22,23,17,3,1,2,4.6,-13.4,"""[4.64]""","""[-20.81, -6.03]""",-1.0
xrp,682,20,23,18,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,23,19,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,23,20,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,23,21,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,23,22,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,16,23,23,1,1,0,16.5,,"""[16.5]""","""[]""",0.7
xrp,682,14,23,24,1,1,0,14.1,,"""[14.05]""","""[]""",0.6
xrp,682,1,24,6,16,6,10,14.5,-8.5,"""[30.31, 6.82, 13.73, 5.17, 11.35, 19.7]""","""[-1.59, -13.74, -12.92, -2.94, -13.23, -13.04, -6.35, -10.05, -3.87, -7.35]""",0.1
xrp,682,22,24,7,11,6,5,10.9,-8.6,"""[22.77, 3.35, 12.07, 2.24, 7.54, 17.64]""","""[-6.75, -5.37, -15.64, -8.49, -6.52]""",1.0
xrp,682,11,24,8,9,4,5,10.1,-5.8,"""[9.71, 9.69, 7.54, 13.43]""","""[-10.48, -7.15, -1.26, -1.5, -8.44]""",0.5
xrp,682,0,24,9,8,4,4,7.4,-7.2,"""[6.42, 8.83, 5.52, 8.7]""","""[-13.87, -9.27, -2.55, -3.11]""",0.0
xrp,682,-17,24,10,6,2,4,5.0,-6.8,"""[6.42, 3.56]""","""[-11.33, -6.53, -3.03, -6.49]""",-0.8
xrp,682,-8,24,11,5,2,3,13.0,-11.6,"""[4.92, 21.06]""","""[-19.8, -8.73, -6.38]""",-0.4
xrp,682,5,24,12,4,2,2,14.2,-11.5,"""[10.77, 17.69]""","""[-19.8, -3.12]""",0.2
xrp,682,-7,24,13,4,2,2,9.9,-13.8,"""[9.12, 10.67]""","""[-20.82, -6.69]""",-0.3
xrp,682,-4,24,14,3,1,2,8.4,-6.4,"""[8.45]""","""[-10.06, -2.75]""",-0.2
xrp,682,-15,24,15,3,1,2,4.6,-10.1,"""[4.64]""","""[-16.11, -4.08]""",-0.7
xrp,682,-17,24,16,3,1,2,4.6,-10.8,"""[4.64]""","""[-16.11, -5.59]""",-0.8
xrp,682,-23,24,17,3,1,2,3.8,-13.4,"""[3.76]""","""[-20.81, -6.03]""",-1.0
xrp,682,20,24,18,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,24,19,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,24,20,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,20,24,21,1,1,0,20.4,,"""[20.44]""","""[]""",0.9
xrp,682,17,24,22,1,1,0,17.4,,"""[17.42]""","""[]""",0.8
xrp,682,14,24,23,1,1,0,14.1,,"""[14.05]""","""[]""",0.6
xrp,682,14,24,24,1,1,0,14.1,,"""[14.05]""","""[]""",0.6
